tconst,primaryTitle,startYear,the_numbers_url,found_url,normalized_title,kaggle_year,kaggle_title,Production_Countries
tt1877832,X-Men: Days of Future Past,2014.0,https://www.the-numbers.com/movie/X-Men-Days-of-Future-Past,True,xmen days of future past,2014,X-Men: Days of Future Past,United States of America
tt18930928,Black Box,2021.0,https://www.the-numbers.com/movie/Black-Box,True,black box,2021,Black Box,United States of America
tt1895587,Spotlight,2015.0,https://www.the-numbers.com/movie/Spotlight,True,spotlight,2015,Spotlight,United States of America
tt1896747,Fly Me to the Moon,2024.0,https://www.the-numbers.com/movie/Fly-Me-to-the-Moon-(2024),True,fly me to the moon,2024,Fly Me to the Moon,United States of America
tt1904996,Parker,2013.0,https://www.the-numbers.com/movie/Parker,True,parker,2013,Parker,United States of America
tt1905041,Fast & Furious 6,2013.0,https://www.the-numbers.com/movie/Fast-and-Furious-6,True,fast furious 6,2013,Fast & Furious 6,United States of America
tt1907668,Flight,2012.0,https://www.the-numbers.com/movie/Flight,True,flight,2012,Flight,United States of America
tt1911644,The Call,2013.0,https://www.the-numbers.com/movie/Call-The,True,the call,2013,The Call,United States of America
tt1911658,Penguins of Madagascar,2014.0,https://www.the-numbers.com/movie/Penguins-of-Madagascar,True,penguins of madagascar,2014,Penguins of Madagascar,United States of America
tt1915581,Magic Mike,2012.0,https://www.the-numbers.com/movie/Magic-Mike,True,magic mike,2012,Magic Mike,United States of America
tt1922777,Sinister,2012.0,https://www.the-numbers.com/movie/Sinister,True,sinister,2012,Sinister,"Canada, United Kingdom, United States of America"
tt1924245,Cry Macho,2021.0,https://www.the-numbers.com/movie/Cry-Macho-(2021),True,cry macho,2021,Cry Macho,United States of America
tt1924435,Let's Be Cops,2014.0,https://www.the-numbers.com/movie/Lets-Be-Cops,True,lets be cops,2014,Let's Be Cops,United States of America
tt1929263,Heaven Is for Real,2014.0,https://www.the-numbers.com/movie/Heaven-Is-for-Real,True,heaven is for real,2014,Heaven Is for Real,"Canada, United States of America"
tt1931435,The Big Wedding,2013.0,https://www.the-numbers.com/movie/Big-Wedding-The-(2013),True,the big wedding,2013,The Big Wedding,United States of America
tt19356262,Drive-Away Dolls,2024.0,https://www.the-numbers.com/movie/Drive-Away-Dolls-(2024),True,driveaway dolls,2024,Drive-Away Dolls,"United Kingdom, United States of America"
tt1935859,Miss Peregrine's Home for Peculiar Children,2016.0,https://www.the-numbers.com/movie/Miss-Peregrines-Home-for-Peculiar-Children,True,miss peregrines home for peculiar children,2016,Miss Peregrine's Home for Peculiar Children,"United Kingdom, United States of America"
tt1939659,Carrie,2013.0,https://www.the-numbers.com/movie/Carrie-(2013),True,carrie,2013,Carrie,United States of America
tt19406606,The Shift,2023.0,https://www.the-numbers.com/movie/Shift-The-(2023),True,the shift,2023,The Shift,United States of America
tt1946502,UglyDolls,2019.0,https://www.the-numbers.com/movie/UglyDolls-(2019),True,uglydolls,2019,UglyDolls,"Canada, China, United States of America"
tt1950186,Ford v Ferrari,2019.0,https://www.the-numbers.com/movie/Ford-v-Ferrari-(2019),True,ford v ferrari,2019,Ford v Ferrari,United States of America
tt1951264,The Hunger Games: Catching Fire,2013.0,https://www.the-numbers.com/movie/Hunger-Games-Catching-Fire-The,True,the hunger games catching fire,2013,The Hunger Games: Catching Fire,United States of America
tt1951265,The Hunger Games: Mockingjay - Part 1,2014.0,https://www.the-numbers.com/movie/Hunger-Games-Mockingjay-Part-1-The,True,the hunger games mockingjay part 1,2014,The Hunger Games: Mockingjay - Part 1,United States of America
tt1951266,The Hunger Games: Mockingjay - Part 2,2015.0,https://www.the-numbers.com/movie/Hunger-Games-Mockingjay-Part-2-The,True,the hunger games mockingjay part 2,2015,The Hunger Games: Mockingjay - Part 2,"Germany, United States of America"
tt19512922,Aftersun,2022.0,https://www.the-numbers.com/movie/Aftersun-(2022),True,aftersun,2022,Aftersun,"United Kingdom, United States of America"
tt1956620,Sex Tape,2014.0,https://www.the-numbers.com/movie/Sex-Tape,True,sex tape,2014,Sex Tape,United States of America
tt1959490,Noah,2014.0,https://www.the-numbers.com/movie/Noah,True,noah,2014,Noah,United States of America
tt1959563,The Hitman's Bodyguard,2017.0,https://www.the-numbers.com/movie/Hitmans-Bodyguard-The,True,the hitmans bodyguard,2017,The Hitman's Bodyguard,"Bulgaria, Canada, France, Hong Kong, Netherlands, United States of America"
tt1961175,American Assassin,2017.0,https://www.the-numbers.com/movie/American-Assassin,True,american assassin,2017,American Assassin,"Hong Kong, United States of America"
tt1964418,Tomorrowland,2015.0,https://www.the-numbers.com/movie/Tomorrowland,True,tomorrowland,2015,Tomorrowland,United States of America
tt1966359,Father Figures,2017.0,https://www.the-numbers.com/movie/Father-Figures,True,father figures,2017,Father Figures,United States of America
tt1972571,A Most Wanted Man,2014.0,https://www.the-numbers.com/movie/Most-Wanted-Man-A,True,a most wanted man,2014,A Most Wanted Man,"Belgium, Germany, United Kingdom, United States of America"
tt1972591,King Arthur: Legend of the Sword,2017.0,https://www.the-numbers.com/movie/King-Arthur-Legend-of-the-Sword,True,king arthur legend of the sword,2017,King Arthur: Legend of the Sword,United States of America
tt1972779,The Best of Me,2014.0,https://www.the-numbers.com/movie/Best-of-Me-The,True,the best of me,2014,The Best of Me,United States of America
tt1976009,Victor Frankenstein,2015.0,https://www.the-numbers.com/movie/Victor-Frankenstein,True,victor frankenstein,2015,Victor Frankenstein,"United Kingdom, United States of America"
tt19770238,Aftersun,2022.0,https://www.the-numbers.com/movie/Aftersun-(2022),True,aftersun,2022,Aftersun,"United Kingdom, United States of America"
tt1979320,Rush,2013.0,https://www.the-numbers.com/movie/Rush-(2013),True,rush,2013,Rush,"United Kingdom, United States of America"
tt1979376,Toy Story 4,2019.0,https://www.the-numbers.com/movie/Toy-Story-4-(2019),True,toy story 4,2019,Toy Story 4,United States of America
tt1979388,The Good Dinosaur,2015.0,https://www.the-numbers.com/movie/Good-Dinosaur-The,True,the good dinosaur,2015,The Good Dinosaur,United States of America
tt1980209,Pain & Gain,2013.0,https://www.the-numbers.com/movie/Pain-and-Gain-(2013),True,pain gain,2013,Pain & Gain,United States of America
tt1981115,Thor: The Dark World,2013.0,https://www.the-numbers.com/movie/Thor-The-Dark-World,True,thor the dark world,2013,Thor: The Dark World,United States of America
tt1981128,Geostorm,2017.0,https://www.the-numbers.com/movie/Geostorm,True,geostorm,2017,Geostorm,"Canada, Hong Kong, United States of America"
tt1981677,Pitch Perfect,2012.0,https://www.the-numbers.com/movie/Pitch-Perfect,True,pitch perfect,2012,Pitch Perfect,United States of America
tt1985966,Cloudy with a Chance of Meatballs 2,2013.0,https://www.the-numbers.com/movie/Cloudy-with-a-Chance-of-Meatballs-2,True,cloudy with a chance of meatballs 2,2013,Cloudy with a Chance of Meatballs 2,United States of America
tt1991245,Chernobyl Diaries,2012.0,https://www.the-numbers.com/movie/Chernobyl-Diaries,True,chernobyl diaries,2012,Chernobyl Diaries,United States of America
tt2005151,War Dogs,2016.0,https://www.the-numbers.com/movie/War-Dogs,True,war dogs,2016,War Dogs,United States of America
tt2006295,The 33,2015.0,https://www.the-numbers.com/movie/33-The,True,the 33,2015,The 33,"Chile, Colombia, Spain, United States of America"
tt2011159,No Good Deed,2014.0,https://www.the-numbers.com/movie/No-Good-Deed,True,no good deed,2014,No Good Deed,United States of America
tt2015381,Guardians of the Galaxy,2014.0,https://www.the-numbers.com/movie/Guardians-of-the-Galaxy,True,guardians of the galaxy,2014,Guardians of the Galaxy,United States of America
tt2017020,The Smurfs 2,2013.0,https://www.the-numbers.com/movie/Smurfs-2-The,True,the smurfs 2,2013,The Smurfs 2,"United States of America, Canada, France"
tt20215234,Conclave,2024.0,https://www.the-numbers.com/movie/Conclave-(2024),True,conclave,2024,Conclave,"United Kingdom, United States of America"
tt2023453,Diary of a Wimpy Kid: Dog Days,2012.0,https://www.the-numbers.com/movie/Diary-of-a-Wimpy-Kid-Dog-Days,True,diary of a wimpy kid dog days,2012,Diary of a Wimpy Kid: Dog Days,"United States of America, Canada"
tt2024432,Identity Thief,2013.0,https://www.the-numbers.com/movie/Identity-Thief,True,identity thief,2013,Identity Thief,United States of America
tt2024469,Non-Stop,2014.0,https://www.the-numbers.com/movie/Non-Stop,True,nonstop,2014,Non-Stop,"France, United Kingdom, United States of America"
tt2024544,12 Years a Slave,2013.0,https://www.the-numbers.com/movie/12-Years-a-Slave,True,12 years a slave,2013,12 Years a Slave,"United States of America, United Kingdom"
tt2025526,War of the Arrows,2011.0,https://www.the-numbers.com/movie/Choi-jong-byeong-gi-hwal,True,war of the arrows,2011,War of the Arrows,"South Korea, United States of America"
tt2025690,The Finest Hours,2016.0,https://www.the-numbers.com/movie/Finest-Hours-The,True,the finest hours,2016,The Finest Hours,United States of America
tt2034139,The Last Exorcism Part II,2013.0,https://www.the-numbers.com/movie/Last-Exorcism-The,True,the last exorcism part ii,2013,The Last Exorcism Part II,United States of America
tt2034800,The Great Wall,2016.0,https://www.the-numbers.com/movie/Great-Wall-The,True,the great wall,2016,The Great Wall,"China, Japan, United States of America"
tt2039338,Flatliners,2017.0,https://www.the-numbers.com/movie/Flatliners-(2017),True,flatliners,2017,Flatliners,United States of America
tt2039393,The Gambler,2014.0,https://www.the-numbers.com/movie/Gambler-The-(2014),True,the gambler,2014,The Gambler,United States of America
tt2049386,Alice in Wonderland,2010.0,https://www.the-numbers.com/movie/Alice-in-Wonderland-(2010),True,alice in wonderland,2010,Alice in Wonderland,United States of America
tt2049403,Beetlejuice Beetlejuice,2024.0,https://www.the-numbers.com/movie/Beetlejuice-Beetlejuice-(2024),True,beetlejuice beetlejuice,2024,Beetlejuice Beetlejuice,United States of America
tt2053463,Side Effects,2013.0,https://www.the-numbers.com/movie/Side-Effects-(2013),True,side effects,2013,Side Effects,United States of America
tt2058673,Point Break,2015.0,https://www.the-numbers.com/movie/Point-Break,True,point break,2015,Point Break,"Austria, Canada, China, Germany, Italy, United States of America"
tt2072233,Sleepless,2017.0,https://www.the-numbers.com/movie/Sleepless-(2017),True,sleepless,2017,Sleepless,United States of America
tt2073121,The Suspect,2013.0,https://www.the-numbers.com/movie/Suspect-The,True,the suspect,2013,The Suspect,United States of America
tt2076822,Chaos Walking,2021.0,https://www.the-numbers.com/movie/Chaos-Walking,True,chaos walking,2021,Chaos Walking,"Canada, Hong Kong, Luxembourg, United States of America"
tt20768712,Book Club: The Next Chapter,2023.0,https://www.the-numbers.com/movie/Book-Club-The-Next-Chapter-(2023),True,book club the next chapter,2023,Book Club: The Next Chapter,United States of America
tt2080374,Steve Jobs,2015.0,https://www.the-numbers.com/movie/Steve-Jobs-(2015),True,steve jobs,2015,Steve Jobs,"United Kingdom, United States of America"
tt2083355,The Best Man Holiday,2013.0,https://www.the-numbers.com/movie/Best-Man-Holiday-The,True,the best man holiday,2013,The Best Man Holiday,United States of America
tt2083383,Trouble with the Curve,2012.0,https://www.the-numbers.com/movie/Trouble-with-the-Curve,True,trouble with the curve,2012,Trouble with the Curve,United States of America
tt2084970,The Imitation Game,2014.0,https://www.the-numbers.com/movie/Imitation-Game-The,True,the imitation game,2014,The Imitation Game,United States of America
tt2091256,Captain Underpants: The First Epic Movie,2017.0,https://www.the-numbers.com/movie/Captain-Underpants-The-First-Epic-Movie,True,captain underpants the first epic movie,2017,Captain Underpants: The First Epic Movie,United States of America
tt2094766,Assassin's Creed,2016.0,https://www.the-numbers.com/movie/Assassins-Creed,True,assassins creed,2016,Assassin's Creed,"France, United Kingdom, United States of America"
tt2095649,Grace of Monaco,2014.0,https://www.the-numbers.com/movie/Grace-of-Monaco,True,grace of monaco,2014,Grace of Monaco,"Belgium, France, Italy, Switzerland, United States of America"
tt2096672,Dumb and Dumber To,2014.0,https://www.the-numbers.com/movie/Dumb-and-Dumber-To,True,dumb and dumber to,2014,Dumb and Dumber To,United States of America
tt2096673,Inside Out,2015.0,https://www.the-numbers.com/movie/Inside-Out-(2015),True,inside out,2015,Inside Out,United States of America
tt2097298,"McFarland, USA",2015.0,https://www.the-numbers.com/movie/McFarland-USA,True,mcfarland usa,2015,"McFarland, USA",United States of America
tt2103254,Tammy,2014.0,https://www.the-numbers.com/movie/Tammy,True,tammy,2014,Tammy,United States of America
tt2103281,Dawn of the Planet of the Apes,2014.0,https://www.the-numbers.com/movie/Dawn-of-the-Planet-of-the-Apes,True,dawn of the planet of the apes,2014,Dawn of the Planet of the Apes,"United Kingdom, United States of America"
tt2106361,Into the Storm,2014.0,https://www.the-numbers.com/movie/Into-the-Storm,True,into the storm,2014,Into the Storm,United States of America
tt21064584,The Iron Claw,2023.0,https://www.the-numbers.com/movie/Iron-Claw-The-(2023),True,the iron claw,2023,The Iron Claw,"United Kingdom, United States of America"
tt2109184,Paranormal Activity 4,2012.0,https://www.the-numbers.com/movie/Paranormal-Activity-4,True,paranormal activity 4,2012,Paranormal Activity 4,"United States of America, Australia"
tt2109248,Transformers: Age of Extinction,2014.0,https://www.the-numbers.com/movie/Transformers-Age-of-Extinction,True,transformers age of extinction,2014,Transformers: Age of Extinction,United States of America
tt21103300,My Big Fat Greek Wedding 3,2023.0,https://www.the-numbers.com/movie/My-Big-Fat-Greek-Wedding-3-(2023),True,my big fat greek wedding 3,2023,My Big Fat Greek Wedding 3,United States of America
tt21188080,Lisa Frankenstein,2024.0,https://www.the-numbers.com/movie/Lisa-Frankenstein-(2024),True,lisa frankenstein,2024,Lisa Frankenstein,United States of America
tt2119532,Hacksaw Ridge,2016.0,https://www.the-numbers.com/movie/Hacksaw-Ridge,True,hacksaw ridge,2016,Hacksaw Ridge,"Australia, United Kingdom, United States of America"
tt2119543,The House with a Clock in Its Walls,2018.0,https://www.the-numbers.com/movie/House-with-a-Clock-in-Its-Walls-The,True,the house with a clock in its walls,2018,The House with a Clock in Its Walls,"Canada, India, United States of America"
tt2120120,Pixels,2015.0,https://www.the-numbers.com/movie/Pixels,True,pixels,2015,Pixels,"China, France, India, United States of America"
tt21211058,Smile,2022.0,https://www.the-numbers.com/movie/Smile-(2022),True,smile,2022,Smile,United States of America
tt2123342,Underdogs,2013.0,https://www.the-numbers.com/movie/Underdogs,True,underdogs,2013,Underdogs,United States of America
tt21235248,Ghostbusters: Frozen Empire,2024.0,https://www.the-numbers.com/movie/Ghostbusters-Frozen-Empire-(2024),True,ghostbusters frozen empire,2024,Ghostbusters: Frozen Empire,United States of America
tt2125435,Beasts of the Southern Wild,2012.0,https://www.the-numbers.com/movie/Beasts-of-the-Southern-Wild,True,beasts of the southern wild,2012,Beasts of the Southern Wild,"Canada, United States of America"
tt21254598,Cobweb,2023.0,https://www.the-numbers.com/movie/Cobweb-(2023),True,cobweb,2023,Cobweb,United States of America
